Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2017/11/16, 15:09:27, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:29, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:44, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:45, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:47, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:48, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:49, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:50, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:09:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:00, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:10, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:12, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:19, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:22, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:26, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:27, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:29, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:34, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:42, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:44, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:47, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:48, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:50, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:52, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:54, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:10:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:00, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:10, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:12, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:19, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:22, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:27, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:29, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:42, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:44, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:45, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:47, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:48, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:49, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:50, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:52, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:54, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:11:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:00, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:01, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:10, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:17, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:19, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:26, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:45, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:47, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:49, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:52, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:54, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:12:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:00, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:01, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:10, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:26, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:27, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:34, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:36, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:44, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:45, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:48, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:49, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:51, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:52, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:54, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:58, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:13:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:01, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:12, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:13, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:14, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:15, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:16, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:18, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:19, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:20, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:21, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:22, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:23, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:24, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:25, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:27, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:28, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:29, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:30, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:31, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:32, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:33, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:34, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:35, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:37, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:38, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:39, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:40, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:41, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:42, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:43, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:45, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:46, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:47, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:49, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:50, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:52, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:53, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:54, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:55, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:56, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:57, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:14:59, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:01, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:02, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:03, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:04, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:05, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:06, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:07, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:08, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:09, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:11, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
2017/11/16, 15:15:12, 53.216770, -4.173290, 43.75,  0.00, 344, 0, 0.00, 
